row_id,location_in_permit,consent_decree_citation,regulatory_language,change_type,author,date,para_idx,paragraph_excerpt
855,Condition 24324,"Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendices A-5, Condition 17 and C-2.",INSERT: wner/,insert,Rachel Lien,2024-04-03T14:05:00Z,41838,"a. To the extent that owner/operator has instrumentation capable of measuring the volumetric flow rate of hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) in the Waste Gas, the contribution of all measured f"
856,Condition 24324,"Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendices A-5, Condition 17 and C-2.",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41838,"a. To the extent that owner/operator has instrumentation capable of measuring the volumetric flow rate of hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) in the Waste Gas, the contribution of all measured f"
857,Condition 24324,"Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendices A-5, Condition 17 and C-2.","INSERT: perator has instrumentation capable of measuring the volumetric flow rate of hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) in the Waste Gas, the contribution of all measured flows of any of these elements/compounds may be excluded from the Waste Gas flow rate calculation.",insert,Rachel Lien,2024-04-03T14:05:00Z,41838,"a. To the extent that owner/operator has instrumentation capable of measuring the volumetric flow rate of hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) in the Waste Gas, the contribution of all measured f"
858,Condition 24324,,"INSERT: b. Waste Gas flows during all periods (including but not limited to normal operations and periods of Startup, Shutdown, Malfunction, process upsets, relief valve leakages, power losses due to an interruptible power service agreement, and emergencies arising from events within the boundaries of the facility) shall be included. Waste Gas flows that could not be prevented through reasonable planning and are caused by a natural disaster, act of war or terrorism, or External Power Loss may be excluded from the calculation of flow rate.",insert,Rachel Lien,2024-04-03T14:05:00Z,41839,"b. Waste Gas flows during all periods (including but not limited to normal operations and periods of Startup, Shutdown, Malfunction, process upsets, relief valve leakages, power losses due to an interruptible power service agreement, and em"
859,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18","INSERT: Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the",insert,Rachel Lien,2024-04-03T14:05:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
860,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
861,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: wner/,insert,Rachel Lien,2024-04-03T14:05:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
862,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
863,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: perator shall submit a description in the semi‐annual report to EPA that specifically identifies the event that resulted in the exclusion. The,insert,Rachel Lien,2024-04-03T14:05:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
864,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
865,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: wner/,insert,Rachel Lien,2024-04-03T14:05:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
866,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
867,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18","INSERT: perator shall describe the following: the date(s) and duration(s) of the flows caused by the event; the estimated VOC and SO2 emissions during the event; whether flows from the event are anticipated to persist after the notice, and if so, for how long; and the measures taken or to be taken to prevent or minimize the flows, including, for future anticipated flow, the schedule by which those measures will be implemented.",insert,Rachel Lien,2024-04-03T14:05:00Z,41841,"Except for hydrogen, nitrogen, oxygen, carbon monoxide, carbon dioxide, and/or water (steam) contributions to the flow rate that are excluded by virtue of instrumentation measuring these flows, the owner/operator shall submit a description "
868,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18","INSERT: (Basis: Regulation 2-1-403,",insert,Rachel Lien,2024-04-03T14:05:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
869,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: EPA,insert,Rachel Lien,2024-07-03T16:34:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
870,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: Consent Decree,insert,Rachel Lien,2024-04-03T14:05:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
871,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: (Tesoro),insert,Rachel Lien,2024-07-03T16:34:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
872,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: Appendix A-5,insert,Rachel Lien,2024-04-05T11:59:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
873,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18","INSERT: ,",insert,Rachel Lien,2024-04-07T10:21:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
874,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: Condition 18,insert,Rachel Lien,2024-04-05T11:59:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
875,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: ),insert,Rachel Lien,2024-04-03T14:05:00Z,41843,"(Basis: Regulation 2-1-403, EPA Consent Decree (Tesoro) Appendix A-5, Condition 18)"
876,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: The,insert,Rachel Lien,2024-04-03T14:06:00Z,41844,The owner/operator shall comply with the following recordkeeping requirements:
877,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41844,The owner/operator shall comply with the following recordkeeping requirements:
878,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: wner/,insert,Rachel Lien,2024-04-03T14:06:00Z,41844,The owner/operator shall comply with the following recordkeeping requirements:
879,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: o,insert,Rachel Lien,2024-04-07T10:21:00Z,41844,The owner/operator shall comply with the following recordkeeping requirements:
880,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18",INSERT: perator shall comply with the following recordkeeping requirements:,insert,Rachel Lien,2024-04-03T14:06:00Z,41844,The owner/operator shall comply with the following recordkeeping requirements:
881,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 18","INSERT: a. Calculate and record, in accordance with the required recording and averaging times, each of the following parameters:",insert,Rachel Lien,2024-04-03T14:06:00Z,41845,"a. Calculate and record, in accordance with the required recording and averaging times, each of the following parameters:"
882,Condition 24324,,"INSERT: i. For all flares, NHVcz (in BTU/scf",insert,Rachel Lien,2024-04-03T14:06:00Z,41846,"i. For all flares, NHVcz (in BTU/scf); and"
883,Condition 24324,,INSERT: ); and,insert,Rachel Lien,2024-04-18T16:05:00Z,41846,"i. For all flares, NHVcz (in BTU/scf); and"
884,Condition 24324,,"INSERT: ii. For all flares, NHVvg (in BTU/scf)",insert,Rachel Lien,2024-04-03T14:06:00Z,41847,"ii. For all flares, NHVvg (in BTU/scf) if applicable."
885,Condition 24324,,INSERT: if applicable,insert,Rachel Lien,2024-04-18T16:06:00Z,41847,"ii. For all flares, NHVvg (in BTU/scf) if applicable."
886,Condition 24324,,INSERT: .,insert,Rachel Lien,2024-04-03T14:06:00Z,41847,"ii. For all flares, NHVvg (in BTU/scf) if applicable."
887,Condition 24324,,"INSERT: b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to",insert,Rachel Lien,2024-04-03T14:06:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
888,Condition 24324,,INSERT: Condition,insert,Rachel Lien,2024-04-07T10:22:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
889,Condition 24324,,INSERT: 1,insert,Rachel Lien,2024-04-05T13:24:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
890,Condition 24324,,INSERT: 0,insert,Rachel Lien,2024-04-18T16:07:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
891,Condition 24324,,"INSERT: , exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste gas in any six month period that the flare is being monitored by the respective instrument, the",insert,Rachel Lien,2024-04-03T14:06:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
892,Condition 24324,,INSERT: o,insert,Rachel Lien,2024-04-07T10:22:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
893,Condition 24324,,INSERT: wner/,insert,Rachel Lien,2024-04-03T14:06:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
894,Condition 24324,,INSERT: o,insert,Rachel Lien,2024-04-07T10:22:00Z,41848,"b. For all flares, commencing if and when the downtime of any instrumentation and monitoring system subject to Condition 10, exceeds 5% of the time that the Flare is in operation and capable of receiving sweep, supplemental, and/or waste ga"
